url_path,views_total,views_unique
/glikely/obs-ptz/releases/tag/v0.19.1,1966,1326
/glikely/obs-ptz,1496,914
/glikely/obs-ptz/releases/tag/v0.19.2,796,565
/glikely/obs-ptz/releases,714,461
/glikely/obs-ptz/releases/tag/v0.19.0-rc1,116,86
/glikely/obs-ptz/issues,111,62
/glikely/obs-ptz/compare/v0.19.0...v0.19.1,97,88
/glikely/obs-ptz/releases/tag/v0.19.0,65,36
/glikely/obs-ptz/tree/main/.github,49,35
/glikely/obs-ptz/pulls,46,32
