url_path,views_total,views_unique
/glikely/obs-ptz/releases/tag/v0.19.0,2026,1202
/glikely/obs-ptz,1976,1191
/glikely/obs-ptz/releases/tag/v0.19.1,1537,1076
/glikely/obs-ptz/releases,1041,678
/glikely/obs-ptz/releases/tag/v0.19.0-rc1,212,160
/glikely/obs-ptz/issues,147,89
/glikely/obs-ptz/compare/v0.19.0...v0.19.1,93,78
/glikely/obs-ptz/releases/tag/v0.18.2,86,59
/glikely/obs-ptz/pulls,77,52
/glikely/obs-ptz/tree/main/.github,71,52
