url_path,views_total,views_unique
/glikely/obs-ptz/releases/tag/v0.19.0,3254,1850
/glikely/obs-ptz,2258,1316
/glikely/obs-ptz/releases,1094,703
/glikely/obs-ptz/releases/tag/v0.19.1,842,588
/glikely/obs-ptz/releases/tag/v0.19.0-rc1,272,207
/glikely/obs-ptz/issues,189,115
/glikely/obs-ptz/releases/tag/v0.18.2,111,73
/glikely/obs-ptz/compare/v0.18.2...v0.19.0,101,92
/glikely/obs-ptz/pulls,87,58
/glikely/obs-ptz/tree/main/.github,84,60
