url_path,views_total,views_unique
/glikely/obs-ptz/releases/tag/v0.19.0,4366,2460
/glikely/obs-ptz,2466,1394
/glikely/obs-ptz/releases,1295,781
/glikely/obs-ptz/releases/tag/v0.19.0-rc1,333,261
/glikely/obs-ptz/issues,211,138
/glikely/obs-ptz/compare/v0.18.2...v0.19.0,145,129
/glikely/obs-ptz/releases/tag/v0.18.2,136,87
/glikely/obs-ptz/pulls,97,63
/glikely/obs-ptz/releases/tag/v0.19.1,86,61
/glikely/obs-ptz/tree/main/.github,82,58
