url_path,views_total,views_unique
/glikely/obs-ptz/releases/tag/v0.19.1,1680,1129
/glikely/obs-ptz,1512,900
/glikely/obs-ptz/releases/tag/v0.19.2,1121,809
/glikely/obs-ptz/releases,721,446
/glikely/obs-ptz/releases/tag/v0.19.0-rc1,115,86
/glikely/obs-ptz/issues,103,57
/glikely/obs-ptz/compare/v0.19.0...v0.19.1,80,73
/glikely/obs-ptz/pulls,62,31
/glikely/obs-ptz/compare/v0.19.1...v0.19.2,58,50
/glikely/obs-ptz/actions,58,28
