url_path,views_total,views_unique
/glikely/obs-ptz/releases/tag/v0.19.0,3560,2012
/glikely/obs-ptz,2291,1339
/glikely/obs-ptz/releases,1137,724
/glikely/obs-ptz/releases/tag/v0.19.1,620,434
/glikely/obs-ptz/releases/tag/v0.19.0-rc1,285,213
/glikely/obs-ptz/issues,199,121
/glikely/obs-ptz/releases/tag/v0.18.2,123,79
/glikely/obs-ptz/compare/v0.18.2...v0.19.0,112,100
/glikely/obs-ptz/pulls,93,64
/glikely/obs-ptz/discussions,81,58
