snapshot_utc,tag_name,asset_name,download_count
"2026-08-31T01:06:47Z","v0.17.0-pre7","obs-ptz-0.17.0-x86_64-linux-gnu.deb",14
"2026-08-31T01:06:47Z","v0.17.0-pre6","obs-ptz-0.17.0-macos-universal.pkg",229
"2026-08-31T01:06:47Z","v0.17.0-pre6","obs-ptz-0.17.0-source.tar.xz",35
"2026-08-31T01:06:47Z","v0.17.0-pre6","obs-ptz-0.17.0-windows-x64-Installer.exe",2310
"2026-08-31T01:06:47Z","v0.17.0-pre6","obs-ptz-0.17.0-windows-x64.zip",689
"2026-08-31T01:06:47Z","v0.17.0-pre6","obs-ptz-0.17.0-x86_64-linux-gnu-dbgsym.ddeb",12
"2026-08-31T01:06:47Z","v0.17.0-pre6","obs-ptz-0.17.0-x86_64-linux-gnu.deb",15
"2026-08-31T01:06:47Z","v0.17.0-pre5","obs-ptz-0.17.0-macos-universal.pkg",10
"2026-08-31T01:06:47Z","v0.17.0-pre5","obs-ptz-0.17.0-source.tar.xz",5
"2026-08-31T01:06:47Z","v0.17.0-pre5","obs-ptz-0.17.0-windows-x64-Installer.exe",43
"2026-08-31T01:06:47Z","v0.17.0-pre5","obs-ptz-0.17.0-windows-x64.zip",20
"2026-08-31T01:06:47Z","v0.17.0-pre5","obs-ptz-0.17.0-x86_64-linux-gnu-dbgsym.ddeb",3
"2026-08-31T01:06:47Z","v0.17.0-pre5","obs-ptz-0.17.0-x86_64-linux-gnu.deb",7
"2026-08-31T01:06:47Z","v0.17.0-pre4","obs-ptz-0.17.0-macos-universal.pkg",7
"2026-08-31T01:06:47Z","v0.17.0-pre4","obs-ptz-0.17.0-source.tar.xz",3
"2026-08-31T01:06:47Z","v0.17.0-pre4","obs-ptz-0.17.0-windows-x64-Installer.exe",35
"2026-08-31T01:06:47Z","v0.17.0-pre4","obs-ptz-0.17.0-windows-x64.zip",10
"2026-08-31T01:06:47Z","v0.17.0-pre4","obs-ptz-0.17.0-x86_64-linux-gnu-dbgsym.ddeb",3
"2026-08-31T01:06:47Z","v0.17.0-pre4","obs-ptz-0.17.0-x86_64-linux-gnu.deb",5
"2026-08-31T01:06:47Z","v0.17.0-pre3","obs-ptz-0.17.0-macos-universal.pkg",9
"2026-08-31T01:06:47Z","v0.17.0-pre3","obs-ptz-0.17.0-source.tar.xz",5
"2026-08-31T01:06:47Z","v0.17.0-pre3","obs-ptz-0.17.0-windows-x64.zip",32
"2026-08-31T01:06:47Z","v0.17.0-pre3","obs-ptz-0.17.0-x86_64-linux-gnu-dbgsym.ddeb",3
"2026-08-31T01:06:47Z","v0.17.0-pre3","obs-ptz-0.17.0-x86_64-linux-gnu.deb",9
"2026-08-31T01:06:47Z","v0.16.0-test2","obs-ptz-0.16.0-test2-linux-x86_64.deb",256
"2026-08-31T01:06:47Z","v0.16.0-test2","obs-ptz-v0.16.0-test2-macos-arm64.pkg",195
"2026-08-31T01:06:47Z","v0.16.0-test2","obs-ptz-v0.16.0-test2-macos-universal.pkg",132
"2026-08-31T01:06:47Z","v0.16.0-test2","obs-ptz-v0.16.0-test2-macos-x86_64.pkg",142
"2026-08-31T01:06:47Z","v0.16.0-test2","obs-ptz-v0.16.0-test2-windows-x64-Installer.exe",2136
"2026-08-31T01:06:47Z","v0.16.0-test2","obs-ptz-v0.16.0-test2-windows-x64.zip",698
"2026-08-31T01:06:47Z","v0.15.4","obs-ptz-0.15.4-linux-x86_64.deb",2567
"2026-08-31T01:06:47Z","v0.15.4","obs-ptz-v0.15.4-macos-arm64.pkg",3242
"2026-08-31T01:06:47Z","v0.15.4","obs-ptz-v0.15.4-macos-universal.pkg",3366
"2026-08-31T01:06:47Z","v0.15.4","obs-ptz-v0.15.4-macos-x86_64.pkg",1733
"2026-08-31T01:06:47Z","v0.15.4","obs-ptz-v0.15.4-windows-x64-Installer.exe",44164
"2026-08-31T01:06:47Z","v0.15.4","obs-ptz-v0.15.4-windows-x64.zip",16496
"2026-08-31T01:06:47Z","v0.15.3","obs-ptz-0.15.3-linux-x86_64.deb",32
"2026-08-31T01:06:47Z","v0.15.3","obs-ptz-v0.15.3-macos-arm64.pkg",22
"2026-08-31T01:06:47Z","v0.15.3","obs-ptz-v0.15.3-macos-universal.pkg",18
"2026-08-31T01:06:47Z","v0.15.3","obs-ptz-v0.15.3-macos-x86_64.pkg",20
"2026-08-31T01:06:47Z","v0.15.3","obs-ptz-v0.15.3-windows-x64-Installer.exe",164
"2026-08-31T01:06:47Z","v0.15.3","obs-ptz-v0.15.3-windows-x64.zip",66
"2026-08-31T01:06:47Z","v0.16.0-test1","obs-ptz-0.16.0-test1-linux-x86_64.deb",15
"2026-08-31T01:06:47Z","v0.16.0-test1","obs-ptz-v0.16.0-test1-macos-arm64.pkg",16
"2026-08-31T01:06:47Z","v0.16.0-test1","obs-ptz-v0.16.0-test1-macos-universal.pkg",14
"2026-08-31T01:06:47Z","v0.16.0-test1","obs-ptz-v0.16.0-test1-macos-x86_64.pkg",10
"2026-08-31T01:06:47Z","v0.16.0-test1","obs-ptz-v0.16.0-test1-windows-x64-Installer.exe",93
"2026-08-31T01:06:47Z","v0.16.0-test1","obs-ptz-v0.16.0-test1-windows-x64.zip",38
"2026-08-31T01:06:47Z","v0.15.2","obs-ptz-0.15.2-linux-x86_64.deb",83
"2026-08-31T01:06:47Z","v0.15.2","obs-ptz-v0.15.2-macos-arm64.pkg",83
"2026-08-31T01:06:47Z","v0.15.2","obs-ptz-v0.15.2-macos-universal.pkg",87
"2026-08-31T01:06:47Z","v0.15.2","obs-ptz-v0.15.2-macos-x86_64.pkg",58
"2026-08-31T01:06:47Z","v0.15.2","obs-ptz-v0.15.2-windows-x64-Installer.exe",764
"2026-08-31T01:06:47Z","v0.15.2","obs-ptz-v0.15.2-windows-x64.zip",264
"2026-08-31T01:06:47Z","v0.15.1","obs-ptz-0.15.1-linux-x86_64.deb",90
"2026-08-31T01:06:47Z","v0.15.1","obs-ptz-v0.15.1-macos-arm64.pkg",42
"2026-08-31T01:06:47Z","v0.15.1","obs-ptz-v0.15.1-macos-universal.pkg",42
"2026-08-31T01:06:47Z","v0.15.1","obs-ptz-v0.15.1-macos-x86_64.pkg",41
"2026-08-31T01:06:47Z","v0.15.1","obs-ptz-v0.15.1-windows-x64-Installer.exe",236
"2026-08-31T01:06:47Z","v0.15.1","obs-ptz-v0.15.1-windows-x64.zip",115
"2026-08-31T01:06:47Z","v0.15.0","obs-ptz-0.15.0-linux-x86_64.deb",25
"2026-08-31T01:06:47Z","v0.15.0","obs-ptz-v0.15.0-macos-arm64.pkg",12
"2026-08-31T01:06:47Z","v0.15.0","obs-ptz-v0.15.0-macos-universal.pkg",14
"2026-08-31T01:06:47Z","v0.15.0","obs-ptz-v0.15.0-macos-x86_64.pkg",16
"2026-08-31T01:06:47Z","v0.15.0","obs-ptz-v0.15.0-windows-x64-Installer.exe",125
"2026-08-31T01:06:47Z","v0.15.0","obs-ptz-v0.15.0-windows-x64.zip",48
"2026-08-31T01:06:47Z","v0.14.1","obs-ptz-0.14.1-linux-x86_64.deb",81
"2026-08-31T01:06:47Z","v0.14.1","obs-ptz-v0.14.1-macos-arm64.pkg",92
"2026-08-31T01:06:47Z","v0.14.1","obs-ptz-v0.14.1-macos-universal.pkg",85
"2026-08-31T01:06:47Z","v0.14.1","obs-ptz-v0.14.1-macos-x86_64.pkg",69
"2026-08-31T01:06:47Z","v0.14.1","obs-ptz-v0.14.1-windows-x64-Installer.exe",707
"2026-08-31T01:06:47Z","v0.14.1","obs-ptz-v0.14.1-windows-x64.zip",254
"2026-08-31T01:06:47Z","v0.14.0","obs-ptz-0.14.0-linux-x86_64.deb",33
"2026-08-31T01:06:47Z","v0.14.0","obs-ptz-v0.14.0-macos-arm64.pkg",24
"2026-08-31T01:06:47Z","v0.14.0","obs-ptz-v0.14.0-macos-universal.pkg",21
"2026-08-31T01:06:47Z","v0.14.0","obs-ptz-v0.14.0-macos-x86_64.pkg",18
"2026-08-31T01:06:47Z","v0.14.0","obs-ptz-v0.14.0-windows-x64-Installer.exe",220
"2026-08-31T01:06:47Z","v0.14.0","obs-ptz-v0.14.0-windows-x64.zip",100
"2026-08-31T01:06:47Z","v0.14.0-test1","obs-ptz-0.14.0-test1-linux-x86_64.deb",7
"2026-08-31T01:06:47Z","v0.14.0-test1","obs-ptz-v0.14.0-test1-macos-arm64.pkg",11
"2026-08-31T01:06:47Z","v0.14.0-test1","obs-ptz-v0.14.0-test1-macos-universal.pkg",8
"2026-08-31T01:06:47Z","v0.14.0-test1","obs-ptz-v0.14.0-test1-macos-x86_64.pkg",8
"2026-08-31T01:06:47Z","v0.14.0-test1","obs-ptz-v0.14.0-test1-windows-x64-Installer.exe",20
"2026-08-31T01:06:47Z","v0.14.0-test1","obs-ptz-v0.14.0-test1-windows-x64.zip",13
"2026-08-31T01:06:47Z","v0.13.2","obs-ptz-0.13.2-linux-x86_64.deb",22
"2026-08-31T01:06:47Z","v0.13.2","obs-ptz-v0.13.2-macos-arm64.pkg",16
"2026-08-31T01:06:47Z","v0.13.2","obs-ptz-v0.13.2-macos-universal.pkg",20
"2026-08-31T01:06:47Z","v0.13.2","obs-ptz-v0.13.2-macos-x86_64.pkg",18
"2026-08-31T01:06:47Z","v0.13.2","obs-ptz-v0.13.2-windows-x64-Installer.exe",128
"2026-08-31T01:06:47Z","v0.13.2","obs-ptz-v0.13.2-windows-x64.zip",56
"2026-08-31T01:06:47Z","v0.14.0-pre2","obs-ptz-0.14.0-pre2-linux-x86_64.deb",6
"2026-08-31T01:06:47Z","v0.14.0-pre2","obs-ptz-v0.14.0-pre2-macos-arm64.pkg",11
"2026-08-31T01:06:47Z","v0.14.0-pre2","obs-ptz-v0.14.0-pre2-macos-universal.pkg",9
"2026-08-31T01:06:47Z","v0.14.0-pre2","obs-ptz-v0.14.0-pre2-macos-x86_64.pkg",10
"2026-08-31T01:06:47Z","v0.14.0-pre2","obs-ptz-v0.14.0-pre2-windows-x64-Installer.exe",18
"2026-08-31T01:06:47Z","v0.14.0-pre2","obs-ptz-v0.14.0-pre2-windows-x64.zip",10
"2026-08-31T01:06:47Z","v0.14.0-pre1","obs-ptz-0.14.0-pre1-linux-x86_64.deb",6
"2026-08-31T01:06:47Z","v0.14.0-pre1","obs-ptz-v0.14.0-pre1-macos-arm64.pkg",10
"2026-08-31T01:06:47Z","v0.14.0-pre1","obs-ptz-v0.14.0-pre1-macos-universal.pkg",6
"2026-08-31T01:06:47Z","v0.14.0-pre1","obs-ptz-v0.14.0-pre1-macos-x86_64.pkg",7
"2026-08-31T01:06:47Z","v0.14.0-pre1","obs-ptz-v0.14.0-pre1-windows-x64-Installer.exe",22
"2026-08-31T01:06:47Z","v0.14.0-pre1","obs-ptz-v0.14.0-pre1-windows-x64.zip",14
"2026-08-31T01:06:47Z","v0.13.1","obs-ptz-0.13.1-linux-x86_64.deb",78
"2026-08-31T01:06:47Z","v0.13.1","obs-ptz-v0.13.1-macos-arm64.pkg",82
"2026-08-31T01:06:47Z","v0.13.1","obs-ptz-v0.13.1-macos-universal.pkg",77
"2026-08-31T01:06:47Z","v0.13.1","obs-ptz-v0.13.1-macos-x86_64.pkg",64
"2026-08-31T01:06:47Z","v0.13.1","obs-ptz-v0.13.1-windows-x64-Installer.exe",1356
"2026-08-31T01:06:47Z","v0.13.1","obs-ptz-v0.13.1-windows-x64.zip",417
"2026-08-31T01:06:47Z","v0.13.1-rc5","obs-ptz-0.13.1-rc5-linux-x86_64.deb",22
"2026-08-31T01:06:47Z","v0.13.1-rc5","obs-ptz-v0.13.1-rc5-macos-arm64.pkg",11
"2026-08-31T01:06:47Z","v0.13.1-rc5","obs-ptz-v0.13.1-rc5-macos-universal.pkg",8
"2026-08-31T01:06:47Z","v0.13.1-rc5","obs-ptz-v0.13.1-rc5-macos-x86_64.pkg",11
"2026-08-31T01:06:47Z","v0.13.1-rc5","obs-ptz-v0.13.1-rc5-windows-x64-Installer.exe",27
"2026-08-31T01:06:47Z","v0.13.1-rc5","obs-ptz-v0.13.1-rc5-windows-x64.zip",14
"2026-08-31T01:06:47Z","v0.13.0","obs-ptz-v0.13.0-linux-x86_64.deb",175
"2026-08-31T01:06:47Z","v0.13.0","obs-ptz-v0.13.0-macos-arm64.pkg",205
"2026-08-31T01:06:47Z","v0.13.0","obs-ptz-v0.13.0-macos-universal.pkg",197
"2026-08-31T01:06:47Z","v0.13.0","obs-ptz-v0.13.0-macos-x86_64.pkg",169
"2026-08-31T01:06:47Z","v0.13.0","obs-ptz-v0.13.0-windows-x64-Installer.exe",2827
"2026-08-31T01:06:47Z","v0.13.0","obs-ptz-v0.13.0-windows-x64.zip",1038
"2026-08-31T01:06:47Z","v0.13.0-test2","obs-ptz-v0.13.0-test2-linux-x86_64.deb",12
"2026-08-31T01:06:47Z","v0.13.0-test2","obs-ptz-v0.13.0-test2-macos-arm64.pkg",9
"2026-08-31T01:06:47Z","v0.13.0-test2","obs-ptz-v0.13.0-test2-macos-universal.pkg",7
"2026-08-31T01:06:47Z","v0.13.0-test2","obs-ptz-v0.13.0-test2-macos-x86_64.pkg",8
"2026-08-31T01:06:47Z","v0.13.0-test2","obs-ptz-v0.13.0-test2-windows-x64-Installer.exe",26
"2026-08-31T01:06:47Z","v0.13.0-test2","obs-ptz-v0.13.0-test2-windows-x64.zip",13
"2026-08-31T01:06:47Z","v0.12.2","obs-ptz-v0.12.2-linux-x86_64.deb",102
"2026-08-31T01:06:47Z","v0.12.2","obs-ptz-v0.12.2-macos-arm64.pkg",118
"2026-08-31T01:06:47Z","v0.12.2","obs-ptz-v0.12.2-macos-universal.pkg",137
"2026-08-31T01:06:47Z","v0.12.2","obs-ptz-v0.12.2-macos-x86_64.pkg",97
"2026-08-31T01:06:47Z","v0.12.2","obs-ptz-v0.12.2-windows-x64-Installer.exe",1438
"2026-08-31T01:06:47Z","v0.12.2","obs-ptz-v0.12.2-windows-x64.zip",469
"2026-08-31T01:06:47Z","v0.12.1","obs-ptz-v0.12.1-linux-x86_64.deb",28
"2026-08-31T01:06:47Z","v0.12.1","obs-ptz-v0.12.1-macos-arm64.pkg",10
"2026-08-31T01:06:47Z","v0.12.1","obs-ptz-v0.12.1-macos-universal.pkg",12
"2026-08-31T01:06:47Z","v0.12.1","obs-ptz-v0.12.1-macos-x86_64.pkg",9
"2026-08-31T01:06:47Z","v0.12.1","obs-ptz-v0.12.1-windows-x64-Installer.exe",85
"2026-08-31T01:06:47Z","v0.12.1","obs-ptz-v0.12.1-windows-x64.zip",34
"2026-08-31T01:06:47Z","v0.12.0","obs-ptz-v0.12.0-linux-x86_64.deb",69
"2026-08-31T01:06:47Z","v0.12.0","obs-ptz-v0.12.0-macos-arm64.pkg",70
"2026-08-31T01:06:47Z","v0.12.0","obs-ptz-v0.12.0-macos-universal.pkg",67
"2026-08-31T01:06:47Z","v0.12.0","obs-ptz-v0.12.0-macos-x86_64.pkg",44
"2026-08-31T01:06:47Z","v0.12.0","obs-ptz-v0.12.0-windows-x64-Installer.exe",878
"2026-08-31T01:06:47Z","v0.12.0","obs-ptz-v0.12.0-windows-x64.zip",381
"2026-08-31T01:06:47Z","v0.10.4","ptz-controls-v0.10.4-Unsigned.pkg",2211
"2026-08-31T01:06:47Z","v0.10.4","ptz-controls-v0.10.4-Windows-Installer.exe",12632
"2026-08-31T01:06:47Z","v0.10.4","ptz-controls-v0.10.4-Windows.zip",6438
"2026-08-31T01:06:47Z","v0.10.3","ptz-controls-v0.10.3-Unsigned.pkg",15
"2026-08-31T01:06:47Z","v0.10.3","ptz-controls-v0.10.3-Windows-Installer.exe",36
"2026-08-31T01:06:47Z","v0.10.3","ptz-controls-v0.10.3-Windows.zip",34
"2026-08-31T01:06:47Z","v0.10.2","ptz-controls-v0.10.2-Unsigned.pkg",215
"2026-08-31T01:06:47Z","v0.10.2","ptz-controls-v0.10.2-Windows-Installer.exe",656
"2026-08-31T01:06:47Z","v0.10.2","ptz-controls-v0.10.2-Windows.zip",246
"2026-08-31T01:06:47Z","v0.10.1","ptz-controls-v0.10.1-Unsigned.pkg",78
"2026-08-31T01:06:47Z","v0.10.1","ptz-controls-v0.10.1-Windows-Installer.exe",261
"2026-08-31T01:06:47Z","v0.10.1","ptz-controls-v0.10.1-Windows.zip",120
"2026-08-31T01:06:47Z","v0.10.0","ptz-controls-v0.10.0-Windows-Installer.exe",217
"2026-08-31T01:06:47Z","v0.10.0","ptz-controls-v0.10.0-Windows.zip",106
"2026-08-31T01:06:47Z","v0.10.0-rc2","ptz-controls-v0.10.0-rc2-Windows-Installer.exe",55
"2026-08-31T01:06:47Z","v0.10.0-rc2","ptz-controls-v0.10.0-rc2-Windows.zip",25
"2026-08-31T01:06:47Z","v0.10.0-rc1","ptz-controls-v0.10.0-rc1-Windows-Installer.exe",79
"2026-08-31T01:06:47Z","v0.10.0-rc1","ptz-controls-v0.10.0-rc1-Windows.zip",29
"2026-08-31T01:06:47Z","v0.9.0","ptz-controls-v0.9.0-Windows-Installer.exe",464
"2026-08-31T01:06:47Z","v0.9.0","ptz-controls-v0.9.0-Windows.zip",181
"2026-08-31T01:06:47Z","v0.8.0","obs-ptz-v0.8.0-win64.zip",972
"2026-08-31T01:06:47Z","v0.7.0","obs-ptz-v0.7.0-win64.zip",763
"2026-08-31T01:06:47Z","v0.7.0-rc1","obs-ptz-v0.7.0-rc1-win64.zip",260
"2026-08-31T01:06:47Z","v0.6.0","obs-ptz-v0.6.0-win64.zip",1351
"2026-08-31T01:06:47Z","v0.5.0","obs-ptz-v0.5.0-win64.zip",370
"2026-08-31T01:06:47Z","v0.4.0","obs-ptz-v0.4.0-win64.zip",381
"2026-08-31T01:06:47Z","v0.4.0-pre1","obs-ptz-2021-06-19-2948fe4-v0.4.0-pre1-win64.zip.zip",12
"2026-08-31T01:06:47Z","v0.3.0","obs-ptz-v0.3.0-win64.zip.zip",115
"2026-08-31T01:06:47Z","v0.3.0-pre2","obs-ptz-v0.3.0-pre2-win64.zip.zip",9
"2026-08-31T01:06:47Z","v0.2.0","obs-ptz-win-64bit-0.2.0.zip",94
"2026-08-31T01:06:47Z","v0.1.0","obs-ptz-win-64bit-0.1.0.zip",137
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz-0.19.1-macos-universal.pkg",13
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz-0.19.1-source.tar.xz",3
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz-0.19.1-windows-x64-Installer.exe",89
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz-0.19.1-windows-x64.zip",25
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz-dbgsym_0.19.1.noble_amd64.ddeb",2
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz-dbgsym_0.19.1.noble_arm64.ddeb",2
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz-dbgsym_0.19.1.resolute_amd64.ddeb",2
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz-dbgsym_0.19.1.resolute_arm64.ddeb",2
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz_0.19.1.noble_amd64.deb",4
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz_0.19.1.noble_arm64.deb",1
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz_0.19.1.resolute_amd64.deb",2
"2026-09-01T01:41:09Z","v0.19.1","obs-ptz_0.19.1.resolute_arm64.deb",1
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz-0.19.1-rc1-macos-universal.pkg",17
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz-0.19.1-rc1-source.tar.xz",1
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz-0.19.1-rc1-windows-x64-Installer.exe",82
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz-0.19.1-rc1-windows-x64.zip",17
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz-dbgsym_0.19.1-rc1.noble_amd64.ddeb",0
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz-dbgsym_0.19.1-rc1.noble_arm64.ddeb",0
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz-dbgsym_0.19.1-rc1.resolute_amd64.ddeb",0
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz-dbgsym_0.19.1-rc1.resolute_arm64.ddeb",0
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz_0.19.1-rc1.noble_amd64.deb",0
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz_0.19.1-rc1.noble_arm64.deb",0
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz_0.19.1-rc1.resolute_amd64.deb",0
"2026-09-01T01:41:09Z","v0.19.1-rc1","obs-ptz_0.19.1-rc1.resolute_arm64.deb",0
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz-0.19.0-for-obs-31.1.1-macos-universal.pkg",509
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz-0.19.0-for-obs-31.1.1-windows-x64-Installer.exe",2504
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz-0.19.0-for-obs-31.1.1-windows-x64.zip",592
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz-0.19.0-macos-universal.pkg",241
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz-0.19.0-source.tar.xz",31
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz-0.19.0-windows-x64-Installer.exe",1573
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz-0.19.0-windows-x64.zip",337
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz-dbgsym_0.19.0.noble_amd64.ddeb",13
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz-dbgsym_0.19.0.noble_arm64.ddeb",3
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz-dbgsym_0.19.0.resolute_amd64.ddeb",6
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz-dbgsym_0.19.0.resolute_arm64.ddeb",5
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz_0.19.0.noble_amd64.deb",35
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz_0.19.0.noble_arm64.deb",7
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz_0.19.0.resolute_amd64.deb",13
"2026-09-01T01:41:09Z","v0.19.0","obs-ptz_0.19.0.resolute_arm64.deb",7
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-aarch64-linux-gnu-ubuntu24.04-dbgsym.ddeb",0
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-aarch64-linux-gnu-ubuntu24.04.deb",2
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-aarch64-linux-gnu-ubuntu26.04-dbgsym.ddeb",0
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-aarch64-linux-gnu-ubuntu26.04.deb",1
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-macos-universal.pkg",6
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-source.tar.xz",1
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-windows-x64-Installer.exe",79
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-windows-x64.zip",9
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-x86_64-linux-gnu-ubuntu24.04-dbgsym.ddeb",1
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-x86_64-linux-gnu-ubuntu24.04.deb",7
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-x86_64-linux-gnu-ubuntu26.04-dbgsym.ddeb",0
"2026-09-01T01:41:09Z","v0.19.0-rc4","obs-ptz-0.19.0-x86_64-linux-gnu-ubuntu26.04.deb",2
"2026-09-01T01:41:09Z","v0.19.0-rc2","obs-ptz-0.19.0-macos-universal.pkg",17
"2026-09-01T01:41:09Z","v0.19.0-rc2","obs-ptz-0.19.0-source.tar.xz",0
"2026-09-01T01:41:09Z","v0.19.0-rc2","obs-ptz-0.19.0-windows-x64-Installer.exe",78
"2026-09-01T01:41:09Z","v0.19.0-rc2","obs-ptz-0.19.0-windows-x64.zip",26
"2026-09-01T01:41:09Z","v0.19.0-rc2","obs-ptz-0.19.0-x86_64-linux-gnu-dbgsym.ddeb",2
"2026-09-01T01:41:09Z","v0.19.0-rc2","obs-ptz-0.19.0-x86_64-linux-gnu.deb",2
"2026-09-01T01:41:09Z","v0.19.0-rc1","obs-ptz-0.19.0-macos-universal.pkg",50
"2026-09-01T01:41:09Z","v0.19.0-rc1","obs-ptz-0.19.0-source.tar.xz",2
"2026-09-01T01:41:09Z","v0.19.0-rc1","obs-ptz-0.19.0-windows-x64-Installer.exe",703
"2026-09-01T01:41:09Z","v0.19.0-rc1","obs-ptz-0.19.0-windows-x64.zip",98
"2026-09-01T01:41:09Z","v0.19.0-rc1","obs-ptz-0.19.0-x86_64-linux-gnu-dbgsym.ddeb",0
"2026-09-01T01:41:09Z","v0.19.0-rc1","obs-ptz-0.19.0-x86_64-linux-gnu.deb",3
"2026-09-01T01:41:09Z","v0.18.3-rc1","obs-ptz-0.18.2-macos-universal.pkg",211
"2026-09-01T01:41:09Z","v0.18.3-rc1","obs-ptz-0.18.2-source.tar.xz",31
"2026-09-01T01:41:09Z","v0.18.3-rc1","obs-ptz-0.18.2-windows-x64-Installer.exe",890
"2026-09-01T01:41:09Z","v0.18.3-rc1","obs-ptz-0.18.2-windows-x64.zip",276
"2026-09-01T01:41:09Z","v0.18.3-rc1","obs-ptz-0.18.2-x86_64-linux-gnu-dbgsym.ddeb",10
"2026-09-01T01:41:09Z","v0.18.3-rc1","obs-ptz-0.18.2-x86_64-linux-gnu.deb",83
"2026-09-01T01:41:09Z","v0.18.2","obs-ptz-0.18.2-macos-universal.pkg",5958
"2026-09-01T01:41:09Z","v0.18.2","obs-ptz-0.18.2-source.tar.xz",589
"2026-09-01T01:41:09Z","v0.18.2","obs-ptz-0.18.2-windows-x64-Installer.exe",29755
"2026-09-01T01:41:09Z","v0.18.2","obs-ptz-0.18.2-windows-x64.zip",8970
"2026-09-01T01:41:09Z","v0.18.2","obs-ptz-0.18.2-x86_64-linux-gnu-dbgsym.ddeb",305
"2026-09-01T01:41:09Z","v0.18.2","obs-ptz-0.18.2-x86_64-linux-gnu.deb",1069
"2026-09-01T01:41:09Z","v0.18.2-rc1","obs-ptz-0.18.2-macos-universal.pkg",59
"2026-09-01T01:41:09Z","v0.18.2-rc1","obs-ptz-0.18.2-source.tar.xz",9
"2026-09-01T01:41:09Z","v0.18.2-rc1","obs-ptz-0.18.2-windows-x64-Installer.exe",133
"2026-09-01T01:41:09Z","v0.18.2-rc1","obs-ptz-0.18.2-windows-x64.zip",38
"2026-09-01T01:41:09Z","v0.18.2-rc1","obs-ptz-0.18.2-x86_64-linux-gnu-dbgsym.ddeb",7
"2026-09-01T01:41:09Z","v0.18.2-rc1","obs-ptz-0.18.2-x86_64-linux-gnu.deb",9
"2026-09-01T01:41:09Z","v0.18.1","obs-ptz-0.18.1-macos-universal.pkg",488
"2026-09-01T01:41:09Z","v0.18.1","obs-ptz-0.18.1-source.tar.xz",62
"2026-09-01T01:41:09Z","v0.18.1","obs-ptz-0.18.1-windows-x64-for-31.1.0-Installer.exe",2159
"2026-09-01T01:41:09Z","v0.18.1","obs-ptz-0.18.1-windows-x64-for-31.1.0.zip",493
"2026-09-01T01:41:09Z","v0.18.1","obs-ptz-0.18.1-windows-x64-Installer.exe",1199
"2026-09-01T01:41:09Z","v0.18.1","obs-ptz-0.18.1-windows-x64.zip",404
